feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,target
-7.874602411094037,-1.148369707752029,-4.012003302810158,-11.484388598061454,2.9897122413211594,-2.445787153598321,-1.1739630958748974,-5.371483285954562,-5.157486211977334,-0.1650550571949141,0.8630539317698326,6.397208592477129,-2.816820666687418,-0.9025095046828202,7.117017793042592,0.4874801733018927,-1.0751744938093384,1.016670971068774,-3.46993640859443,-0.9373544329648289,0
-12.921789461505275,0.31754926641796194,-6.357567643227542,3.270058163925089,-0.911054984970217,3.3086048002888884,0.3981866596158489,-8.953863673731714,6.807202630714298,-1.8150813236550896,0.326204287862678,7.422907654975723,-8.302576379307151,6.126107690173733,16.670156412641905,0.7362871727953992,4.927072186807806,-1.8596978325870803,2.5231444147787636,-0.40140100647828403,0
5.423395210801644,0.6585128282955367,-2.3127587651989576,1.1024889271730898,2.4777901039790122,-0.7729620581232757,-1.1074395630846432,-8.175025255646402,-1.2761184464732787,3.821443388229726,0.589878778351362,2.102700174678204,-3.5020187099671727,2.648531972115085,14.701276443433903,0.39546180962677174,1.1411698528498113,1.493575685316865,5.460295735677116,3.1792736337278527,0
1.3785979369715051,-0.08203948058007887,6.790201423152279,2.675654080976215,-0.23217831392638644,-6.007547011114281,-0.8290730223176601,-1.4113718746993507,1.27926773298991,-1.3220799988891003,-1.0065210708188232,-5.027693018735189,-3.6164112229579137,-2.213627253830798,1.4339311886449946,-0.19470347328554763,3.320775396314398,-0.038165586474618006,1.5499306245794537,-2.523778016064302,0
-2.6011182554767234,-0.6595247052922818,3.2387920255424203,-0.7609375159453895,1.6564273108579037,3.0804578311289683,-0.15186901725456534,1.9531073889746842,-0.4080648382152061,3.32352512895835,-0.2768495624891414,-1.3413311358165907,3.3251044613284924,-3.250313964367253,-10.103317467083924,-0.5492056791593177,-0.10940574590882735,-0.9502965302340649,-2.221789581279214,-2.2144179516945757,0
-2.168714318196965,0.1302562867432219,-3.9602148509276986,-0.8597237661683909,0.07418881284431689,1.7922898078831424,0.4712290620829419,-4.06595054609906,-2.1685834552180046,-1.5951857825565607,0.27540988139536043,0.5299816500390557,-0.571971897540857,-1.161912607330124,4.424535780998563,-0.03743649583370553,3.8818103889287885,-0.997277652438677,-0.46914258524691665,0.9138181793346694,0
2.124893564747901,-1.2112243164797754,2.0212435916682576,2.547250958693714,4.610153152796817,-1.746765646774667,0.7002735411418755,-0.4320406757729666,2.9669728520519123,-5.362997986130788,-0.2985474308378415,0.9552784936358432,1.7004085229705828,0.16301472228435454,1.128928533994282,-1.0719022019564206,-2.8802222296850655,0.38292630380516635,1.5531956503011892,2.5225293250981693,0
-0.9362867820066199,-0.19245580903401405,-4.2452902907380565,-2.184289471376205,-2.5057720061361737,1.219359379372679,0.5551975744111812,-4.451927960776265,-1.8557085220698322,1.1016633402676743,0.03130026792645741,4.532778500575265,-2.807473135893554,3.334394570372286,7.4607009765402665,0.3590299780459076,-3.4875376540506107,-1.4623423387714483,2.8179462344000736,-0.8266476802660807,0
1.120342661084789,1.798392428974059,-5.896946366307877,-1.5067734694127495,0.2838164525497737,4.568780392140292,-0.08234135095678338,-3.5012634053771494,-2.4348220750963137,0.35536868975577307,-0.624964225271791,4.98641835912517,1.3425323529745121,1.2090145964532717,4.307917131580394,-0.3740976070424056,-4.82959347829159,-0.3164022453522035,3.14565836454947,1.9714756102127073,0
-4.652737691198183,0.2706351759410605,5.460992212464708,1.9142433438184547,-1.5338087575042256,1.3385875370390972,0.11987282198144629,1.936955687486125,2.1798384349556406,3.7581969947417186,0.23805353393940004,-0.973620774491365,1.1340148745365333,-0.8304399356874688,-9.79068920947084,-1.279970966668731,-0.5844527943874689,0.574530979990409,-0.9732862767474635,-5.501806877685146,0
4.274528473197846,-0.5315940709330007,1.9569031820720182,-0.6042914799032395,5.963303328926749,-2.0061510781312726,-1.5816833965347776,-9.603376197842588,-4.033122106217051,-4.731898297646675,-0.01261146761668587,0.03938900269553747,3.284247102855283,2.2366094388602,3.9489966332676576,0.4869054103250053,0.7777565866945018,-0.03608471708099779,-1.5521060968221125,0.6738560116546803,0
-3.1194254086477913,-2.3285132198636407,-4.604103955085979,-2.8638760264855443,0.6757819481303824,1.5377892096217174,-0.2405029261482781,-4.1875532541423235,-2.6217786171529456,-2.406427571619961,-0.1916332995819618,3.4118475243264608,0.9881795063038752,1.4992258476731868,3.526406870525233,0.7738039481492267,0.8985137071988314,-0.1530957688782398,-2.1735641375344374,0.4218141262177182,0
