feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,target
1.8238966042954612,-0.06639366694658376,0.4022189378836729,4.591761785306448,3.146819745235325,2.4887776561497508,-0.08060055553236029,-2.6440949204088513,0.15360665886442623,-1.425879580272897,-5.994554310990269,0.6205531131262969,0.19264195024737352,2.104502441021139,-9.469347948309583,-0.9500695628970623,-0.6594864627380875,-3.3470558255662737,-4.274993715325949,0.07119973110341349,-1.3777801448804723,1.0838863958992082,-0.6510222461499771,1.1714562118692624,-13.394904196964966,2.726546648967534,1.7500974624285004,4.809048262512727,-4.130331872431973,-7.961390768693883,0.9770895534700931,2.084110967455195,-0.05947026958756181,5.569923797207197,-1.0946575231802051,4.070023965671286,0.4855794791841923,-1.5344918431291363,11.434366963890131,3.5285675139829937,-4.002044418178779,6.791880014513985,-10.66585937869884,0.2766787746092709,1.2428496990291082,5.880900471604248,-0.9890161907834072,-1.861204944798638,6.037759571335562,2.3999325984311497,0
-3.7724971359407893,1.3316713348224096,5.236580200296366,2.2980790872299717,-3.4434869968698925,-7.8162409970952265,0.0628131897745634,6.411357238505043,1.7572945225709102,-4.752938165575147,-26.769684306605637,-7.059138840685505,-3.6803049275628483,4.046895011327453,-10.411202448442845,0.1494786977505471,-2.2110996462429524,-1.7989318535640872,-4.7668552432571625,-0.8095022231711302,-1.2639274100490054,-1.343600559572374,-2.635833890635023,-1.991173621376601,0.6077053128780565,2.8524562420450885,-10.049810732111823,10.068916980950592,-1.334757969644905,11.444681811502953,0.3749276105305331,3.0030742273970725,-0.760266941420549,-3.5090620655151508,2.036988575885811,-1.0047794659702447,-3.1925721671005576,-0.7315364728375244,-7.260231232799135,-2.622861120212735,-2.1635687924131997,1.1182292879605136,-2.351793366937227,-0.8994107442924772,2.471596975484407,6.836357574961901,7.714625401300376,2.1823274621996362,-8.938712573429806,1.5748489569605089,0
2.125448741466659,-0.16706542649778175,1.5795097763961137,-1.3287578781201195,-2.1694494973669447,-1.9345813826536649,-0.3174787194501055,1.8194687324453298,-0.4961542830473333,-2.4986450725182268,-19.604233284565932,0.6254320164478089,1.2955583176583292,1.4493250255953614,-23.56963662544659,1.1051877401302896,-1.5074277994248146,-3.751913790144321,-3.6613186333225425,1.226688504179631,0.13750561297639552,0.09121536344632995,2.272113945258056,4.118945762977092,9.592060121793269,-8.05639421277781,-2.6905082947452503,14.952534803562017,-7.066232669721525,3.5765019574818453,0.9361871005193676,-8.687275645475255,-1.4469093710039356,5.685113617643179,-1.6805411160609596,-3.8591194209031014,-4.34493036424605,-2.662458316660798,21.629374777459283,-2.9453617457874426,2.8068595128009073,-0.6944321072718265,-3.182643133976234,3.823003742543024,-2.781027601380317,8.197853419876154,3.3369500905143665,-0.7507683055126186,3.6478295489357606,-1.2369163306719715,0
2.433476060956917,0.7540854563696243,7.697946602695061,9.360749794801519,-5.089633909678368,-3.0042437270485665,0.022952396228471998,7.440070150683938,-1.9432905866314163,0.4050666752941754,6.759137801882316,-2.426342738528053,-1.5973220650651396,-3.831810148317837,17.978640623782205,1.0832079154681316,1.4355973336520662,8.06429169968354,1.9937659687733125,1.1616032207651767,0.17477252584817718,0.47862489391199864,3.755837673697494,-4.317391704756452,-5.093960634904553,0.1145120312414174,-3.845729726583496,-0.8268238316406209,7.425653147878068,-0.48925607952871303,0.20546922513563676,2.224985769222389,0.40662540277289155,-4.218708757289187,-0.44552479107669374,-1.7605878930544683,-3.0633432360970576,5.062532516275876,-16.036405319022023,1.893925862596075,1.2786423957171908,-7.584256045253434,7.098487588921011,-0.8683639066748707,5.246677096388269,0.6516495433144637,-0.7432528814406612,8.137923661057567,-12.872294997612546,1.4152328092163007,0
3.2097489134878074,0.7484785171647251,4.221291873013751,5.6537673137368705,-0.7124990450097588,27.781731640795776,-0.5790971256538272,4.482546147481697,-0.21718776034041268,-1.0240184563928212,-10.855431165001246,-6.442214683378373,-5.968703095616759,-4.746400387419074,2.1188094621511224,0.2755678757405387,0.4605735412869681,-3.084033968139651,-3.293600825710989,2.622696650540347,-1.0034604602833952,-1.1561511249409986,-3.577490121924232,-0.15583120059275846,-7.937843242696482,1.3592637283601268,-0.9632580847245782,8.595775022702083,6.023350603289674,28.220611701490668,-0.10656296144396625,-3.0672246883574594,0.6020507384919349,-6.001888662293508,-4.497706183662573,-2.864611531891181,3.3721647462783135,-0.2901195477132186,8.659073410382572,-2.4250178745805124,3.842555462488222,4.578648057230435,-4.807883852302355,-7.887307860767704,0.9140283371438209,-16.446109960229528,3.2013106708918633,4.410267470325492,0.36695855487157697,-0.6542825756007438,0
0.4157173317882996,-1.235942992992745,0.5010907500269641,-8.468515514936117,0.4145759655127774,1.7060202160495601,0.004084554563499739,-3.037434752064671,-0.6570265387096466,0.9935572740333045,10.055788535253832,-6.321936266613786,-1.1213709474703237,-5.381709708153897,-2.004130193320196,0.4679790852103385,-1.548209469720652,-1.2708314635316027,0.07487745088692499,1.6477266602261038,0.33817796150510565,0.1360079937468642,0.45379146794273195,-1.1280055752219418,-0.6039949378755941,5.316590056931756,-1.8570427843618864,8.49898645348528,1.9037472143261835,1.667117244211425,0.7181219724235038,2.3757064631591343,-0.2649505851814226,2.572925341951729,4.115755888716686,-2.7453190574440924,0.03148370550388302,6.563863921788296,-13.735917780456974,-0.43610358463141563,-4.930722324583861,-7.756666136042277,1.7416298868231745,1.019399524152055,-3.3833294208126494,-12.567246425726609,4.408181775677827,2.2724059906489096,-8.21205831287802,2.653826093418779,0
2.108725468606488,-1.1418863464692208,4.203202793812223,17.403456010885225,-0.07284086811966528,-6.992760528358747,-0.681954530807696,1.7108481133487299,-0.6157842556334392,-1.278390093320515,-13.378126175416943,-0.9213498296879783,2.514277108806354,2.6941607261408236,-10.907680954202858,0.02168163425428213,0.27714545150621944,-6.444474883548374,-1.6796212324134547,-0.04491837808831632,0.48348026507809483,-1.8716296099862324,-3.327819211061284,8.317660031850348,-12.348586999664173,1.9950428329436871,-5.149291167308976,0.14361252492959245,0.2313154572683982,-9.535686480877992,-1.5528194682553822,5.380313158793877,2.300415670257659,4.400954911810933,-9.102867046054621,0.6559258609543333,-1.0628376206822625,-3.3965608467044337,6.7613838309097005,-2.3284016587688576,-6.194074992487879,10.255613425268148,-2.6582856372742847,6.578828847438208,2.636349736410704,5.168292034425361,3.007568082074163,-1.6144749412709711,5.305432045995121,-5.146599272335466,0
-0.21618882549079887,0.673447344259782,6.723082756935208,-3.3277956060488063,1.1917568187169385,-15.73873925093396,1.4768142303738765,-0.13506810776472133,-0.6230551797793501,3.993035963182253,0.7947654119794598,-0.19785173988511584,4.272295554889569,5.40399036292552,8.16083671529912,0.6624144384125068,-0.6017974025799433,-2.679112831757051,2.9514286695370267,-1.1830816684482175,-1.6977517050220983,-1.7508548856314645,7.122099301306707,4.812735445923929,-5.125920395780128,3.679753424906191,0.5547072953592649,-17.306805650415388,1.6116953042861948,6.70590563796103,0.4519600943185406,2.204367044522706,0.6052226622774102,0.7138865498037743,2.7816669183958562,-0.31477234891720696,4.019140829443089,-9.606552431550936,2.8155490445843574,-3.1021129863237857,-4.837049240506838,2.6853034654735977,5.190920311177669,3.9021183528172245,-0.7753609082641553,19.408905475672036,1.204711969997968,7.00379138649073,3.050724370227638,-7.080519823266248,0
-0.6433407691875817,-0.5157117751367031,0.6588730192337726,-11.981146284377301,2.0013340122825003,-3.3061974276735664,-1.1884079136671106,-0.36882612763965916,2.277633404070762,2.0298478697529374,1.0102614132239727,0.23697606966121065,4.834242313440914,-2.3393563682495655,3.6820115913806615,0.4332496478170755,1.5502131071488394,1.568534820525124,0.9579466265365844,-0.8198696139224474,0.8381717340669314,-0.2052210823556146,-2.674603784474865,8.245163268332888,0.9508934015574816,5.551792341180747,-2.506543747560279,-9.140796151458472,1.634455661390964,7.892882018042494,0.2505407852355954,-0.09547491503170624,-0.7605893108613309,2.315690326076662,0.8065249858969219,-2.931134523012154,-2.069757676107542,-1.904509136918455,-13.259279164895673,-5.469745933101072,3.5913690157136617,6.078066967722151,0.3233164655383436,4.488255459649957,-0.6446820963800659,5.250573625171959,0.23910839603029554,4.730025875365508,6.913430615909123,-3.540251409404931,0
-1.5412467666811944,-0.8593286735507223,-0.005388876437079748,1.832055597800781,3.1278906382374108,8.613758258773483,1.1205110549160675,-4.05943559467267,-0.7899491439300439,-2.344473420491992,-24.21901600287411,5.161167728108388,-6.77671749845876,1.194279545511201,9.24420960681344,-0.3881337862710765,-0.041647528900617105,5.3595593711663145,-2.7719507070205527,-0.24671654589851594,0.1877245290877056,1.7294790340768487,-4.001628144149819,-3.3888713448537335,14.540458316030058,-2.825929124539649,-3.8875772882166366,10.386512473951555,4.127295797453028,-9.035229391596369,0.08676707037941218,-1.5402703691664654,-2.2453005676702222,2.1118371853435587,-1.4171180238943923,-7.164518180461042,-0.9242282266033783,-1.0316142354169466,-7.467085026516223,-6.343818085012887,-0.41473432470834526,7.619092562081153,-5.598352923233717,0.5660345994925184,9.529663796488158,10.206181252719405,6.674300493353081,-6.4367726572615895,-27.755673373800512,-5.978202392972907,0
