feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,target
4.797684550763469,-0.8854304641692217,-7.717562619518041,-5.476987610928543,0.7120429032014624,-7.400614497278147,-1.745000043454476,1.766177865967365,2.0291319424748253,0.5478816075845955,1.5509218083820584,7.563751469994259,-0.7198639026223526,-3.7180430718618185,-7.151581926820698,0.2737757133552536,-2.0260719543136467,0.40538196053314396,4.807570060171488,15.431178607721113,1.7965553837068966,-4.899955448754524,5.966232313211236,2.5699151021235904,9.25963869657372,6.578110164125502,-1.8450986709724477,-1.1886331466609428,-4.53701308314916,1.8179643875474345,-6.835203385152154,6.211254901265701,0.4658955105261997,3.1393300468761787,-7.569255825685404,-1.5124536573557572,-1.0694201315890752,-5.383087632003124,7.23936246745372,-0.1403234480844433,-3.5403504752535095,0.3839650523694993,-0.055357874413623415,-3.5833310698708614,-31.996662955425656,7.36388422423803,5.46962187452462,-1.6038732564021028,-1.2650811161951439,-2.1138066906022983,-2.891985947298873,-9.721703813875722,4.711755485380712,0.5784836143685581,1.5014961061840113,-4.148007842667997,-4.462038564717525,1.6384086941441534,7.472329338396314,1.448343196425584,-1.2846565710256908,5.244950234336256,2.7851207443335815,5.6301303738572965,-1.6506979360957548,-0.04291148954761592,-0.6114742448527536,3.3213761239368496,1.2310168643110662,-1.1690041820636872,-0.6478660536060568,-0.3649224314005983,11.942539458353318,-4.096459239245001,-1.4937417372839907,9.93604451285169,-10.972668034630093,7.578251229968966,-1.1797571496419719,0.772584603181832,-34.8337058868157,8.47490080272744,8.788836950790268,0.9787954720361052,-1.0416402820986999,-0.5471878973275955,0.1204380986709462,-0.05873889025838915,-24.55726160593333,-2.0268836507668357,3.1106390337944116,-3.3763488030185527,8.863865999209597,3.2948564284733006,3.2389701930365975,-5.738226419427882,5.125283309954527,3.5011677055808406,-5.122576636415765,-3.5882508128327943,0
11.047667088498754,1.3952438424331268,-3.997047850064818,-0.7751555881290653,1.0601675958550327,1.3194283270305895,0.2954559364127216,5.423802080614829,1.066728621812916,0.6249853818389024,5.3653265496566735,-1.7828216682557751,5.264460972132501,-5.863416254351719,-1.137728991181997,-1.7517016490458293,-6.500738782071598,1.2178158733490063,-9.318136860571208,-0.6316678198056074,0.27307659107960836,-7.623448966152206,-8.15410691111757,9.653491488392005,-61.705011849514236,13.639210477427719,14.878517004679589,-0.1575698161219885,2.8961965693068557,-1.33202240071047,-9.913665406728182,-4.34298655516455,5.477927656055602,-7.442029969185334,-1.9415789970982082,-0.908736224441214,-2.689799451324288,7.319268803411631,-1.1043374099897143,-3.984818067021018,1.5241803587751068,1.8756735256662633,-0.15956977230150549,-0.8690491512936092,16.914126532530794,3.679180112182189,55.660780085565314,7.76457654847419,-0.1262271136981052,-29.942271728839913,3.872010657783995,-2.6409723392344264,-3.3482028994284327,-4.601327392197252,-5.193006539647705,-13.786435277580816,2.272785085903698,-0.4168959043383938,3.0937127581771673,-0.035658203184168055,-4.772774861504994,2.4969130840998197,-6.735460321246569,9.441082662214873,-2.4889065126497627,-2.6192247781875966,0.025337189912645608,-2.6302327922159634,-0.8130336702638563,0.06150306098778831,0.9483064357126871,-2.7816577117829926,-36.164739128744436,-4.037159377351352,2.776278398955986,-20.21170241279835,-6.9165938393657065,2.6744527050187186,5.176752337088846,0.5122402226449385,-23.533463025493997,-2.42647357495221,-33.60051708474615,0.6044266742755857,-0.05868826203794446,-0.7446353599291831,0.7482901266298428,0.7550697734651125,64.95741841943854,-0.33944990834492456,8.940157598805891,9.31039455757982,-0.8187993940274882,-7.9683545743003235,1.314958501036608,-1.452537313105584,-0.6029498065252996,1.6240511769669088,1.8916384167334814,-0.07627221228776082,0
-5.542618774807147,0.8274790396269132,-11.88603260875159,-1.680373038829086,-0.768016516662256,-2.873585872290527,4.864510840782964,-8.655969845248507,-0.6392514455830861,-1.2235870302635463,0.668045579467347,-3.7818695936912903,1.98850873857497,1.8832449253466501,-6.846609581848111,-0.6690433663033185,-0.8727672163887084,-0.8547198545614242,3.7065265870638493,-0.5943647029976153,0.8725372202708522,7.964918125979845,2.6588249002735616,-2.3312344149476685,-7.821358057235298,0.24356117248846498,-2.579259635282556,-3.8026849796365103,2.459127901457725,5.89970898517484,-5.251491227980828,3.8631964939914836,-5.565499694067785,7.972756428822167,0.10547441235340549,0.5131794761636942,5.568853845249073,4.055334535360043,-5.749507504837391,5.076141992305197,2.7932322874187623,3.1597999746172167,1.554105056235339,2.041165140279943,-34.21172114500353,6.219874892871089,-26.798493721924736,8.693187276581737,0.2634822945899405,43.01023544174065,-3.505323530936584,7.858907238738199,-0.06992423121361568,-1.769744638163592,-5.914444460998024,4.109995087603357,-2.57998117319881,-2.1158587817529386,3.0447192777762355,-1.223099986252985,4.269428398012179,-7.108574030474601,-9.856542181702455,0.028429097676211157,-3.3892476976710366,4.491502691662287,-1.3859970015558876,-1.1547652707710871,3.889611785007891,2.071950849051422,0.04276330012823743,-6.8714673140671945,8.467021600539253,-8.281293135388879,3.783374235001488,25.48857234953635,4.952861769673685,-2.230289236948604,0.8699582177966245,-1.2004268242565395,-8.878754589190613,-10.323094692127219,-2.155817535654734,-7.332648143463758,2.08022809147781,-1.937276485979421,0.9696218055135888,0.4622373219935798,1.8766163830000049,0.33449560865436256,3.876773982035684,-3.6823638178262703,-5.263741759366274,5.829126746057363,1.905592583019867,-3.2525434154745927,-2.620569068959521,-2.5381687600264664,-2.535109735444827,-4.5253956911079705,0
9.733217460073046,-3.4388620792945774,0.8043381933104139,19.14826396265201,0.7459643172693385,11.871237114384732,2.5133946165409635,-2.4081877446358955,-0.6389273257090561,-1.843347806419025,0.2091546659367336,1.0745233517994748,-9.823672038411988,4.635348942236386,3.243888556304488,0.16324116870974553,-5.79806376979271,0.6291039950094246,0.29810819371882724,12.365027440699691,0.8569907102560788,-5.509063512950211,4.594505160757674,9.579643127761786,-45.843721216453,-10.879542155450974,-7.003165841779238,-0.4262256650385554,16.772623462372827,-7.9945348657873225,9.952122121504999,4.93626639773713,-1.1769349711209922,-6.072011629955071,0.05858536019676297,-0.12923610106647165,-1.843681968410071,-3.419745867619387,11.387486940429746,4.890145105699293,1.2688928859919604,-12.14088980322587,0.6954428550873473,2.42549859023163,-17.311003695397503,3.390339188660958,-19.313108624773044,1.5248398755011956,-2.0318040183851664,31.702400072767535,6.332730745295557,-3.4097385597263985,9.764778217071068,-2.9629089912389466,5.467598356910921,-0.5538277420573934,9.617163536159229,0.5641933549385829,-5.32117713456587,-2.440188164318816,3.017339406248831,3.5458487733088724,3.2748176897097574,0.7678016489536068,-8.763482341233043,3.0469829533849504,-0.9044785017168793,-1.8568726689876875,3.8330289398879516,0.48236876662396405,1.1947763599979915,-16.546562762786387,18.207597404762126,3.8126142380227765,5.918654724779257,-82.09230924625531,8.346864289924524,5.026499252331791,0.4693561189139346,0.8177574373578823,2.2820532998198324,-4.858483410510274,54.1178758156677,-4.920565869269311,0.706956661076785,-2.7005788945609535,-1.2910182696104515,0.7369823806024233,6.717319051986166,0.1080646433215044,-3.3254611103143485,8.7482067006462,2.6424975875338585,-2.10986387003656,-13.653123890245771,1.8551045458090236,-1.2934878817304996,2.17792680254419,-7.540894689685201,3.8294373850553303,0
-12.471887874377774,10.028818060635853,2.2087812977095442,2.6823815163167595,-0.5324507006904489,3.2729548958152286,17.653032543909355,-6.37558121392819,0.05412355259166281,0.0038795882464365307,-1.6088479860170286,-5.998320877154104,-2.2180127054746057,-1.7132673431037104,-1.9649676354346404,0.06007670080430031,-2.5079466361173766,-0.47556908001533055,0.8439939384833459,11.016611568580725,0.7111045576895654,5.193735788371248,8.780372205664445,7.097123256387631,-17.800269202668044,-5.6014501762612126,-0.8236477620954674,4.129584768226159,-10.453789962231738,5.9849953139269205,-5.7141084399361,-6.581032787096779,5.213933552331871,2.8134580016699013,-9.626385939505692,0.3257451957518818,5.187228037788746,-2.922113085797761,8.735307906368831,1.5393380543224677,6.998300878525274,-15.78634700208743,1.2225347918157188,4.942862915584972,-42.356619057903586,-3.095975974240826,-18.243518895213317,3.7701882986739212,-0.6071246202389193,29.562412518803523,-5.864528528717237,16.15718241145043,-2.4785730143235476,2.4864693876230546,2.354167016641358,-9.417652297313742,5.503665937102251,0.344176651436547,-0.8677751953213275,-0.9752717732303838,-1.1773000376035192,-6.860935593504292,6.003132189165214,2.0215166479555746,-5.415012348653714,1.3057600381211407,-1.2138797779277781,-7.069514910706249,-12.35637165627848,0.20825920834397688,0.12085908969329878,2.102143726898837,-2.756963408626296,-5.148823684656788,2.0702055731705125,-42.206151264917764,-11.600352388500783,12.468044179041637,-7.225233690122033,0.5020162079754652,-18.50475626237153,-12.200743700402175,12.504105029805654,-5.134925085774642,-0.59219853155176,1.1084097777430688,0.7916071192349518,-0.09024965923721587,-41.90688734259076,0.6332986958609454,-0.47801848747821407,1.0902436167715943,-8.69002089560728,1.7305923325981984,-4.52998629116295,-9.064767362578175,-6.730497995898887,-2.196943641901767,-1.0384998116472288,-7.106939944182299,0
-4.05045913463835,-3.8249082896265465,-3.1269931712361547,-1.9030884169811684,0.24713971378315222,6.364507481356051,-0.4723837595796254,-1.5544176375614263,-0.4955715603504416,1.1328551475665665,-1.0878730808081745,2.6094545307254124,-11.189710699453125,-2.664098662159927,-7.565806461354653,0.36566777650515025,-4.99768331054781,-1.0770963395912645,-0.47780665504002817,4.729355917143287,0.5592342579837133,-5.0177646962841225,2.036157948613824,1.6373154835134702,8.266470421158044,-0.6388300817801245,-3.4886443910068294,13.951537960835232,4.585297830701219,-2.3661220689867224,4.136100463369348,-4.770422107251918,-3.0797003043429747,0.49890728637947523,3.5509686162979106,-0.37572570835891855,-2.627228872030991,5.681871911449914,10.19234380884641,0.16944105790014907,-6.298747409535594,4.814194001410782,0.39454552438972723,-3.06634750759586,30.194581000913672,3.816597216400173,7.108680153767688,8.460458063042045,-0.14282004789167715,11.542904599100499,6.5121112942242565,25.145646598115746,-1.8190949365499227,12.186357734013685,-2.034497198437058,-4.208018633949914,9.455175684949193,-0.9153005138569522,6.300122192996809,-0.5018550407653706,3.743613388068492,9.221154597693264,-1.890059780872017,8.435053935511602,-7.622598886042871,2.17065404388451,0.5327701759787367,-0.02787895260781692,8.497842904539569,1.2252068985565063,1.1281483340234197,1.780193450744907,-22.923702395242966,4.498853487970241,-0.10137848810313921,-0.3924574696687962,6.288968823321512,-9.128015398379343,2.573432175241937,-1.2267261409197916,-4.9880146426198975,1.9101888537646836,29.335857169995656,-2.2780176190220307,-0.8216623219614845,0.5543265263060467,0.1709900101606756,-0.31690163576508035,7.322990348135851,-0.08682763939274286,7.860441568587283,5.524288711657752,-4.455967686072653,3.8138415190095625,0.20484478588687027,4.8098098100395745,0.604533691350079,-7.107140636571923,10.19567290680023,4.67831612817689,0
-0.2851017152521256,-14.126778360701854,-8.091933949620572,-5.900620964604231,0.5742347287974964,-2.1411065347726383,-2.9144393679276677,-1.2029577126560802,1.8718169802672637,-1.5392208061043764,-2.2763522965256504,1.3893905557175399,-5.407712548992915,-6.71427370186124,-2.967490233364965,-0.6348128869395404,-7.653360658536684,1.1734503731731198,1.9365849276108733,-3.6219321335481096,-1.194194188896219,0.3094045244815731,-3.8924533419842966,1.5453555629355016,29.9208840836452,-4.154707017470904,-5.581509209575716,1.8280637601765721,-0.1432785670909289,-5.232478223480265,-0.26499833984179055,-2.630686972356672,4.451166176025863,7.1548479921215815,0.45480408337753797,-0.13673838227333557,-1.7929778278503679,-3.8192976200569895,-8.382408197735948,1.0602198174889743,2.6486256267023087,2.7915178583495583,0.9350756674281334,-5.678208491805134,-23.95620806448249,2.460786814343173,-24.267468317555842,9.798546814324101,0.5133651444729905,4.38061824228782,-4.539009175471204,17.53871222968635,5.552285823179888,-6.038630629370957,1.3937837944668257,2.0416355590702597,-1.4444206852416204,0.6325188075854606,0.7904240058960428,-0.6439203470143553,4.447900234456637,3.6276293803995063,1.1395301827909425,0.9595884904911536,-7.7655678272957465,6.1216815878839315,1.8328973949392569,-3.643410226458592,0.15199833954451147,-0.541161320873667,-0.09397441693317775,2.8607813651056286,-39.74759142580603,-7.954862080183085,-0.06762757205809544,-7.157930467936513,7.520370516763672,-0.605754116515866,5.588388314292198,-2.6661790140969193,0.12707420877699618,-9.13244465802515,19.46094749396519,-0.7885047550460782,0.08829826137873273,0.3303967494979988,-1.0725357757402767,-0.0025217313812946982,17.8878784992426,0.3830157935129884,-1.9407846036869167,-0.18652462980242723,3.6374310602144746,-8.304193268481733,-9.497133339160376,-4.737335156484663,-0.7754160419862428,-6.292156268572348,0.1483344237945179,-12.553083853028498,0
3.3652830341977826,3.643994590279811,-0.7917376257012825,2.4371799587494327,-0.48102836439949376,0.4659657459170363,2.938169394925014,-0.3630186377943472,0.6805985085963646,-1.3315615394039064,3.828364618173615,1.9718339859609162,0.2558532034595542,5.73625454223885,4.279099051470448,0.33599071499910826,-2.392601104298062,0.3119201375819061,-1.892306771537266,2.43346069625859,-0.5501524045466704,7.189864090858297,9.930651395286006,5.935188914050141,-20.66461775158545,-2.790221367302709,-8.867878791083749,-3.7194820954056005,4.195900562791268,8.122520860342432,11.919772024860263,0.865705774604068,-5.727651032144754,2.461555879099266,4.827494580035619,-1.152393595125835,-6.676897776359302,5.108587585167935,5.183202117846528,5.328279973941905,-4.44197470000009,-2.257968572997236,0.4140550002801604,0.03823901265573815,-10.109249921862219,0.060273948211732487,-42.49615812450709,-11.78350614126802,-2.035448207956864,29.07839791425972,3.540205634644013,16.181490801885946,-1.3325993734998949,-7.749581983430579,-2.9753804411073874,-7.02408122253983,8.938400607022626,-1.372359898193946,-1.1053162985635643,-0.1485615470185711,4.054898453072651,0.6923791755603144,3.7464123434474366,-3.337729244208468,-6.843384063983469,3.9894636560803782,0.3421220878076109,-2.4631932870181936,-1.687196814992408,0.006597486824460305,0.22828362124786433,-6.136809790473076,0.43089755535749497,-1.3355917604077985,-3.8999276171676147,-32.269075161334335,-0.19814167077197142,5.8519486929461335,-3.8843571770227197,0.4042769801473196,-8.938309191925928,-8.721398047409288,44.28814531458288,4.604540400745161,2.9066857472128436,0.21045686052561255,-0.008909440058896764,-0.2441302462130052,-0.6809986271497286,-0.3580296388374918,-9.521391875236395,5.184683079953382,-0.1062980210954656,7.31247528003396,-0.08855883420114097,-3.3755941347450023,-7.574380808619711,10.035641143657145,8.410381403534135,-2.5282761799954683,0
5.843688751381567,-2.8161266743957847,1.1166911376252338,-0.5977999912349976,-1.0338899748907073,6.6910257669165585,-2.8294214961994633,-1.2319872149955367,-0.8400050864124801,0.06623975196714589,6.123810994844052,-9.733236955168694,-8.72770852873142,0.25120237611803176,-9.492415072847217,0.4321630082856501,5.799857708935393,-0.26129631210006454,-1.5435323138819834,11.372543884196133,-0.09121001461915264,0.9266242022324174,-0.19078836701110813,4.731689003745901,-5.535159847117627,2.8359433247003594,3.257027804591372,-2.066622052077374,9.099945710020227,4.426574812783023,-1.0320896491891536,-4.314271743822667,-5.896853754057245,5.893527950996086,-8.98275675947419,-1.1713888700399426,-3.6937964197428124,-4.718463425840488,-5.176228813483104,13.96025119116646,-4.185459950213245,-6.504001015433299,-0.880051590758431,-0.3798994716127815,-3.403209687864536,-3.778161543565055,14.179463298095571,-3.4857625917282036,0.7655144945377079,60.61194857390067,-5.871450576202167,8.879681271264932,-0.6649441587610534,-2.812828028018723,8.420376207386505,-13.693960627834098,-11.703507656521513,0.6546947032491716,-3.655266063818462,1.006569037851906,1.5995963452149389,6.21603144132244,0.014049084518852784,9.367953653088895,4.053705210817857,8.390887496193109,0.7238639511376802,-1.9550324586681138,3.388041895541364,-0.552895216127166,1.3365913221133032,9.462160446585681,-56.45448214688558,5.183478437395845,-2.765888159791369,-55.23626909065133,-0.7252313804287116,-4.244678527756361,-2.454754881056817,-1.7622964565325128,-49.433043022918284,-2.56348242119498,-14.111880975649788,-1.6772460731173733,-1.5590239361655789,-2.0284610298526964,-2.209097218539694,-2.071004122548769,-11.882995884412962,0.4466624292479306,-10.664270746868942,-7.106454147175755,-5.875010683258911,-10.07683936066381,-11.00226907775124,-6.142310753757734,8.260553305577782,-0.7411885790998456,4.112239881589166,0.4479251735495686,0
-8.737044878471552,4.401581252504028,-0.9406086447061903,-0.8860974635769749,-1.1772535701552083,2.2920090964220563,-3.8184640061776753,0.2916403142091146,-0.10627363946655587,0.10539151492890307,-5.560053675873988,-2.8079847502812996,3.6931444251410204,4.1047610273969175,-1.0524603879538632,-0.7441925271285869,3.837339615052896,0.17827104878179414,-5.231951355220566,6.878049695237421,0.4094138265564137,-3.169808391688183,-1.2101401161366474,3.130159962303817,4.990790908374512,-2.272338416893766,-5.025044500289495,2.922317328004599,-3.291511697881991,10.408978741276467,-2.332353760214001,-3.979243771826649,-2.629078499238691,3.0920049617774605,-3.457814618274379,0.3536372472892621,3.441528355373113,4.330432124199657,-3.972251898753407,-0.9112226630084577,-6.849366485635669,0.18988579610341683,2.336246092959917,-3.0867966911448343,19.078173633994357,-6.83275319866914,-38.68934915137919,1.675754945315468,-0.17739532970704877,4.788739149743093,-7.985089195763574,2.9791772772069174,-5.659832255084023,-1.4189671905330044,-2.3769968593548043,-8.359393892132307,5.134345761514227,0.27371828105472285,2.075057402057452,0.11168682815161797,-3.319616154579819,-6.427377930431179,-3.4905023497201046,6.689776805655844,-2.1321214440517817,-8.47612445564174,1.6371761877186697,6.963189923976639,-7.378371167733503,0.2756029272083447,0.9006123402045978,0.4192926695696757,4.351542286112757,1.9690214416617997,5.817947563770065,17.639780864867667,10.132684511105042,-11.993299957656802,-0.8211422851308732,2.1882658881486137,-13.012504174698147,-8.356441984402942,-18.52137754714742,-4.379094919028174,-0.5962401228050009,0.3291975375109952,2.231722522977517,1.1509977616599758,-0.16914610793741455,-0.8317097804121607,0.8378528390982749,3.0623365293700417,-7.228906983092073,0.14995498571228483,-3.268134320206612,3.2541116362564555,-5.386800498766132,4.6670927787174765,-1.9595805640833084,0.35884788351528063,0
