feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,target
-1.2733725931668707,-3.746062557247609,5.372234083303272,-8.40578656464572,-1.4519811763318482,-6.126965269576856,1.0302316860774696,0.07459088749617285,1.9011365573836192,-7.607784932597791,3.121900989023544,1.1841166174715168,2.108088280390105,-0.07126063857715645,2.3691663448463762,-6.726091545512798,-1.017931728577826,1.8751775237911346,2.9396309785215835,-0.9098304651298853,0
1.447054605286223,9.939303726865075,-0.5306471035785036,9.045983297876672,-2.4237855940278132,5.1356636027657405,-1.8355403353918511,0.2583022634945303,-0.4426080238899659,4.542499239630802,0.3561973154528437,-2.157701317820594,1.9931146431828486,-1.2038274084189353,-5.118911568626579,-2.7325934639276044,4.392840196898545,-1.7724317500601239,-1.0762636083987478,1.291926204645825,0
-0.588983721708957,-2.199146266196185,1.172537318396318,-4.592595263544513,-1.525663480379074,-0.669903919258255,-0.2548813814063031,0.6912723179481084,-0.013481363167509475,-3.136301742984299,1.0007603698165315,0.19375080887095059,3.5263580440655478,-0.2681941232233847,1.5640306837487106,-3.7154472390488817,-2.5518983961106465,0.7690915982592113,2.2568170375729806,0.6782987540856551,0
-0.8552835098158937,-2.1145615444915187,0.2358567326476977,0.05622836098555344,0.35610167168052853,0.91404077625528,2.82818710536215,-0.2895374958795487,1.6154597567672633,-3.4655275039300375,0.9533483086284782,-0.3210188819175355,0.44385005833111757,1.1961577461464832,1.3220282657099647,-1.498104131402178,4.943075071756603,2.3277335728400166,-1.5892619476624446,1.5841159465759544,0
1.701688936640165,0.2547426846253011,-0.7391806448200755,-7.6857819259543465,-0.4985843541168524,-4.388939207614223,-0.2671281808082733,-0.012330168989569314,-3.2943609985954403,-5.458352382311797,5.089939238652718,0.5288432110759317,1.8389129350662712,0.5718563797386775,1.3590445829253281,-3.5924373741883135,0.20776440395310058,0.022340679405506547,5.418309903441049,-0.9255919469494202,0
-2.578127140563112,0.6984780106141499,-2.547361588983636,-0.0282907410440529,-2.957108562071942,4.951708825812888,-1.858244512954765,-0.29470708087061764,-2.445095416461171,-3.960289412386724,1.2360268219257433,0.5715336086657643,2.6816694451094696,-0.12990274627673984,2.233007347790191,0.6157722978115462,3.223253802876992,1.749472632934925,1.8686849086822088,0.3157350732663903,0
0.6585788737078015,-0.20021880201101688,-0.11217833541658928,0.49281839223776425,-1.778621117286621,-0.47367267369552873,-4.546347054166475,0.200903057847297,-2.764632090890993,-6.2103065021634976,4.028900912698957,0.518590503480268,-1.6149455907701282,0.16952623024744168,2.167508080963272,9.182288201653305,1.7731456061475115,0.6272042364974202,-2.718780436986095,-1.2747891015089423,0
-0.7873918790571194,-3.734257413963058,3.2561749397535484,-7.207468917265447,-1.6894531950804859,-4.703941736206302,2.559240814715574,-0.4590715822792858,1.6148758894237305,-7.730714056881847,2.353669858642499,-1.3885128778001292,3.056107291928801,0.5523439629304402,2.9327393518343365,-6.776516304367694,-0.7100540325270581,1.840476366515586,3.0590060964108767,1.6259058159263484,0
0.18570563088441464,-2.7907311771530567,2.3177718667369684,-2.5764289811816417,-0.3504667390478078,-4.318542149199495,0.31352364135987165,0.8228068418376424,1.2001999658577671,-5.945613588308876,2.756854673318455,-0.2751485306720581,-4.955483424223813,-0.8222156699224522,0.7624632690583506,1.3000039128852323,1.6116542101688995,3.141922684540911,0.0860024963360666,-1.1589909799220615,0
1.5018362768481255,-4.940983157413502,-1.2995300295186691,1.353859661009825,-2.972691217738875,4.991767156614776,-1.2378237442991131,-1.7469229696890696,2.0494521733605673,-4.693902233063076,0.8230956801772167,1.5855453398324184,0.6584415006964626,0.6256560831982969,2.968888568395455,1.6236164140568092,0.20981283040501397,3.5323858711843608,0.6096488286332817,0.2034176462943109,0
0.3760369524569106,-1.1829078828570507,-1.3524688986528401,-4.197843691616456,-1.5608109632124711,2.5941895928935397,-3.0192967735001104,-0.03705475921050848,-3.3657478364885236,-5.730423727310825,3.9103703278257504,1.1706405687344241,2.490623647144997,0.9268732065375545,2.808452422565474,1.385134837784482,3.5331602520327867,2.115400656546314,1.7631264274820668,0.9240538258699955,0
0.2719449606344706,9.310638968824103,2.0555843276718515,1.914860860842587,-2.3205658607099675,-6.5059049320299565,1.3060778986215276,-1.5730960722054628,-2.6674972653297893,-3.6297863558254746,2.8464812103722,1.2780416811433248,3.285423570894029,-0.061852137498707084,-2.2061581474417906,-1.9748592631348438,1.2339061922428698,-4.100318059559418,-1.9054646022574773,1.1444908907148705,0
0.9917935935068428,1.7574324803092924,-0.6590994030073511,7.082036334346814,-3.180217338639973,-2.361832235482757,-0.603564656979539,0.6397345684667131,1.286746288003962,-7.107105574067591,3.5662912448140256,0.815981365314347,-2.7350284579324957,1.319716914658775,2.3832033789530622,7.155213597796272,3.2716541462622204,-1.1967310145429206,-1.632235049028727,1.5445376476978037,0
0.41127220535441017,0.7081198298276746,-3.7534703879150904,7.908087771823514,-3.0166828501090848,7.5439281456977,2.1836717173882034,0.8235379123264978,4.008181748389253,0.061001273243331496,1.2896141961732905,1.1319965810722752,2.2762533014010806,0.48302820819882586,-1.8513371761729835,-5.511007775564657,2.54252311835178,2.308349146060128,1.7710853085642297,1.39792384538735,0
0.44164719119808865,11.215352810113242,1.5191420849535515,4.006723447890086,-2.815778275010286,-6.883188561076637,2.996376179670539,-0.47038895427669436,-2.346491441419812,-2.8812327040647054,1.9758329430420025,-0.4833246457082566,2.7535124142618317,-0.080409460261849,-3.8790179936542106,-3.2961374500207614,0.5936563253379634,-4.142688144615827,-2.3525214592326393,-0.021051817811396988,0
0.8537874739687588,-1.0926423997990689,-4.140578303969462,-4.382841988621635,3.1504340156308155,2.9728984782216488,0.6563575748097539,-0.9330464628696132,-5.0058624164495855,3.272805067834864,-1.1811739102168315,0.014923484790428938,0.20842235174761137,-0.7957211250052966,-1.9028109058263067,1.5221863426136142,-1.158469480280735,2.114796953667704,-1.8590577784265954,0.10673130278772337,0
-0.7970931673216722,2.9581780670251985,-2.8212443512946446,6.782619611615391,-1.760836382249753,-3.318640415972701,1.286424671991187,1.8662523618410018,-0.6949933868036224,-3.609695922269218,0.4883332235238622,-0.18987124233318653,-1.136697717508976,0.605100666710392,2.3159012509071166,7.917726374151091,-0.17400376299666487,-3.956919134872175,-2.127705885518328,0.6868405051463262,0
-1.6731415862393186,-3.1448342739764206,4.499435278879333,-5.041005479403357,4.322721101136193,-10.655157544559172,3.9535622366852636,-0.8050655546303095,2.809369974453537,-0.0506310617549084,0.1706759963806097,-1.1579081099895894,-2.659851256619476,-0.18079911194424644,0.8230406546821241,-1.7112439772488257,-1.9156629370625229,-2.511031318451498,-0.5242407718878703,-0.6028417587350012,0
-0.37280678760908165,-2.0919254232297413,2.3386924571559597,-4.070032352577275,3.4985751640738014,-14.241548194772863,2.523124369388148,-1.5326148263097807,3.0797540931296448,-1.1729740395532993,4.655614326533685,-0.9282418909179189,-3.345548364346495,-0.5429241922681585,1.0907171861402805,-1.2308948825356736,-4.71962722680939,-5.647657359097592,4.5397964898109535,1.6529041362414418,0
-0.32589793004407946,4.9587831310057835,-0.12719159701693794,4.29766599258503,-2.539087731898616,-3.511264568179616,4.2105510632401,1.0262252935571106,0.9890007178627767,-5.2853923899604345,2.5165812711721864,-0.5707182486100276,-2.3450270039274557,-0.8404448571919,-2.3812400938383482,-3.1557013749255707,3.9747065117235083,1.2287801192142278,-0.26521626506829854,-0.4151538544484583,0
1.673742952155435,4.322373554801482,1.8419145999930844,6.939594641502366,-2.407719154727206,-0.05907917603639119,3.413999206131036,0.173462814991091,3.4904746057547253,-0.6976652228724454,0.3294798096904257,0.4709881907156858,-0.6975015472993831,-1.8187003838870688,-5.107077733443466,-4.8676071401984595,1.1585714903004596,1.7988139612819183,-3.6142640054238435,-0.6715567201590845,0
